experiment,repetition,sampleIndex,raw,filtered
12,1,136,362,362
12,1,137,362,362
12,1,138,364,364
12,1,139,364,364
12,1,140,367,367
12,1,141,368,368
12,1,142,368,368
12,1,143,369,369
12,1,144,369,369
12,1,145,368,368
12,1,146,368,368
12,1,147,369,369
12,1,148,369,369
12,1,149,368,368
12,1,150,368,368
12,1,151,367,367
12,1,152,367,367
12,1,153,364,364
12,1,154,364,364
12,1,155,364,364
12,1,156,364,364
12,1,157,363,363
12,1,158,363,363
12,1,159,361,361
12,1,160,361,361
12,1,161,365,365
12,1,162,365,365
12,1,163,364,364
12,1,164,364,364
12,1,165,364,364
12,1,166,364,364
12,1,167,363,363
12,1,168,363,363
12,1,169,363,363
12,1,170,361,361
12,1,171,361,361
12,1,172,364,364
12,1,173,364,364
12,1,174,364,364
12,1,175,364,364
12,1,176,369,369
12,1,177,369,369
12,1,178,368,368
12,1,179,368,368
12,1,180,368,368
12,1,181,366,366
12,1,182,366,366
12,1,183,365,365
12,1,184,365,365
12,1,185,364,364
12,1,186,364,364
12,1,187,363,363
12,1,188,363,363
12,1,189,363,363
12,1,190,363,363
12,1,191,362,362
12,1,192,362,362
12,1,193,360,360
12,1,194,360,360
12,1,195,359,359
12,1,196,359,359
12,1,197,359,359
12,1,198,359,359
12,1,199,359,359
12,1,200,361,361
12,1,201,361,361
12,1,202,363,363
12,1,203,363,363
12,1,204,364,364
12,1,205,364,364
12,1,206,367,367
12,1,207,367,367
12,1,208,369,369
12,1,209,369,369
12,1,210,369,369
12,1,211,369,369
12,1,212,370,370
12,1,213,370,370
12,1,214,369,369
12,1,215,369,369
12,1,216,368,368
12,1,217,366,366
12,1,218,366,366
12,1,219,364,364
12,1,220,364,364
12,1,221,362,362
12,1,222,362,362
12,1,223,360,360
12,1,224,360,360
12,1,225,360,360
12,1,226,360,360
12,1,227,358,358
12,1,228,358,358
12,1,229,358,358
12,1,230,358,358
12,1,231,361,361
12,1,232,361,361
12,1,233,360,360
12,1,234,360,360
12,1,235,362,362
12,1,236,365,365
12,1,237,365,365
12,1,238,363,363
12,1,239,363,363
12,1,240,368,368
12,1,241,368,368
12,1,242,369,369
12,1,243,369,369
12,1,244,369,369
12,1,245,369,369
12,1,246,369,369
12,1,247,369,369
12,1,248,368,368
12,1,249,368,368
12,1,250,366,366
12,1,251,366,366
12,1,252,366,366
12,1,253,366,366
12,1,254,366,366
12,1,255,366,366
12,1,256,362,362
12,1,257,362,362
12,1,258,365,365
12,1,259,365,365
12,1,260,364,364
12,1,261,364,364
12,1,262,364,364
12,1,263,364,364
12,1,264,363,363
12,1,265,362,362
12,1,266,362,362
12,1,267,361,361
12,1,268,361,361
12,1,269,360,360
12,1,270,360,360
12,1,271,361,361
12,1,272,361,361
12,1,273,361,361
12,1,274,361,361
12,1,275,362,362
12,1,276,362,362
12,1,277,363,363
12,1,278,363,363
12,1,279,364,364
12,1,280,364,364
12,1,281,364,364
12,1,282,365,365
12,1,283,365,365
12,1,284,365,365
12,1,285,365,365
12,1,286,365,365
12,1,287,366,366
12,1,288,366,366
12,1,289,366,366
12,1,290,365,365
12,1,291,365,365
12,1,292,364,364
12,1,293,364,364
12,1,294,362,362
12,1,295,362,362
12,1,296,361,361
12,1,297,361,361
12,1,298,360,360
12,1,299,360,360
12,1,300,360,360
12,1,301,360,360
12,1,302,360,360
12,1,303,360,360
12,1,304,361,361
12,1,305,361,361
12,1,306,361,361
12,1,307,362,362
12,1,308,362,362
12,1,309,363,363
12,1,310,363,363
12,1,311,363,363
12,1,312,363,363
12,1,313,363,363
12,1,314,368,368
12,1,315,368,368
12,1,316,366,366
12,1,317,366,366
12,1,318,366,366
12,1,319,366,366
12,1,320,361,361
12,1,321,361,361
12,1,322,361,361
12,1,323,361,361
12,1,324,359,359
12,1,325,359,359
12,1,326,359,359
12,1,327,358,358
12,1,328,358,358
12,1,329,361,361
12,1,330,361,361
12,1,331,360,360
12,1,332,360,360
12,1,333,364,364
12,1,334,364,364
12,1,335,364,364
12,1,336,364,364
12,1,337,366,366
12,1,338,366,366
12,1,339,366,366
12,1,340,366,366
12,1,341,368,368
12,1,342,368,368
12,1,343,369,369
12,1,344,369,369
12,1,345,369,369
12,1,346,369,369
12,1,347,368,368
12,1,348,368,368
12,1,349,366,366
12,1,350,366,366
12,1,351,366,366
12,1,352,364,364
12,1,353,364,364
12,1,354,360,360
12,1,355,360,360
12,1,356,360,360
12,1,357,360,360
12,1,358,358,358
12,1,359,358,358
12,1,360,359,359
12,1,361,359,359
12,1,362,359,359
12,1,363,359,359
12,1,364,360,360
12,1,365,360,360
12,1,366,362,362
12,1,367,362,362
12,1,368,362,362
12,1,369,360,360
12,1,370,360,360
