experiment,repetition,sampleIndex,raw,filtered
6,1,879,355,356
6,1,880,355,357
6,1,881,358,356
6,1,882,358,357
6,1,883,354,356
6,1,884,354,354
6,1,885,354,354
6,1,886,354,354
6,1,887,355,355
6,1,888,355,357
6,1,889,361,358
6,1,890,359,360
6,1,891,359,362
6,1,892,366,364
6,1,893,366,367
6,1,894,370,369
6,1,895,370,370
6,1,896,371,371
6,1,897,371,373
6,1,898,376,374
6,1,899,376,376
6,1,900,376,376
6,1,901,376,377
6,1,902,376,375
6,1,903,376,371
6,1,904,361,366
6,1,905,361,362
6,1,906,361,358
6,1,907,357,359
6,1,908,357,359
6,1,909,363,361
6,1,910,363,366
6,1,911,369,367
6,1,912,369,366
6,1,913,360,363
6,1,914,360,360
6,1,915,357,357
6,1,916,357,357
6,1,917,355,355
6,1,918,355,355
6,1,919,354,354
6,1,920,354,354
6,1,921,354,355
6,1,922,358,357
6,1,923,358,359
6,1,924,362,361
6,1,925,362,362
6,1,926,364,364
6,1,927,364,366
6,1,928,370,368
6,1,929,370,371
6,1,930,373,373
6,1,931,373,373
6,1,932,374,374
6,1,933,374,375
6,1,934,376,375
6,1,935,376,376
6,1,936,376,376
6,1,937,376,376
6,1,938,375,376
6,1,939,375,375
6,1,940,375,372
6,1,941,367,370
6,1,942,367,368
6,1,943,366,365
6,1,944,366,364
6,1,945,361,363
6,1,946,361,361
6,1,947,360,360
6,1,948,360,358
6,1,949,354,356
6,1,950,354,354
6,1,951,354,353
6,1,952,354,354
6,1,953,355,355
6,1,954,355,354
6,1,955,354,355
6,1,956,354,357
6,1,957,364,360
6,1,958,363,363
6,1,959,363,366
6,1,960,369,367
6,1,961,369,369
6,1,962,371,371
6,1,963,371,372
6,1,964,375,374
6,1,965,375,375
6,1,966,376,376
6,1,967,376,376
6,1,968,377,377
6,1,969,377,377
6,1,970,376,376
6,1,971,376,377
6,1,972,376,376
6,1,973,376,375
6,1,974,371,372
6,1,975,371,370
6,1,976,366,367
6,1,977,366,366
6,1,978,365,365
6,1,979,365,363
6,1,980,359,361
6,1,981,359,359
6,1,982,359,357
6,1,983,354,356
6,1,984,354,355
6,1,985,356,355
6,1,986,356,355
6,1,987,354,355
6,1,988,354,356
6,1,989,358,356
6,1,990,358,357
6,1,991,357,358
6,1,992,357,360
6,1,993,367,364
6,1,994,367,366
6,1,995,366,367
6,1,996,366,366
6,1,997,367,367
6,1,998,367,369
6,1,999,374,372
6,1,1000,374,374
6,1,1001,374,375
6,1,1002,375,375
6,1,1003,375,375
6,1,1004,376,376
